Geo Point;Geo Shape;codcen;dlibre;dgenerica_;despecific;regimen;direccion;codpos;municipio_;provincia_;telef;fax;mail
39.48195099907391, -0.3552749999999993;"{""coordinates"": [-0.355275, 39.48195099907391], ""type"": ""Point""}";46019571;IES FRANCESC FERRER I GUÀRDIA;INSTITUT D'EDUCACIÓ SECUNDÀRIA;FRANCESC FERRER I GUÀRDIA;PÚBLICO;CL. EMILI PANACH I RAMOS MILO, S/N;46020;València;València;961206245;961206246;46019571@edu.gva.es
39.47235699907395, -0.3501770000000014;"{""coordinates"": [-0.350177, 39.47235699907395], ""type"": ""Point""}";46019817;CEIP L'AMISTAT;COL·LEGI D'EDUCACIÓ INFANTIL I PRIMÀRIA;L'AMISTAT;PÚBLICO;CL. SÉNECA, 13;46022;València;València;961205740;961205741;46019817@edu.gva.es
39.47186399907396, -0.35662700000000025;"{""coordinates"": [-0.356627, 39.47186399907396], ""type"": ""Point""}";46019866;CEIP MESTALLA;COL·LEGI D'EDUCACIÓ INFANTIL I PRIMÀRIA;MESTALLA;PÚBLICO;CL. ERNESTO FERRER, 2;46021;València;València;962566680;962566681;46019866@edu.gva.es
39.48004199907392, -0.37167099999999986;"{""coordinates"": [-0.371671, 39.48004199907392], ""type"": ""Point""}";46020686;CEE PRIV. PARÁLISIS CEREBRAL INFANTIL CRUZ ROJA;CENTRE PRIVAT D'EDUCACIÓ ESPECIAL;PARÁLISIS CEREBRAL INFANTIL CRUZ ROJA;CONCERTADO;CL. ALBORAIA, 4-6;46010;València;València;963695954;901706698;cpcicole@cruzroja.es
39.45128499907409, -0.3336929999999994;"{""coordinates"": [-0.333693, 39.45128499907409], ""type"": ""Point""}";46020893;ESCOLA PRIVADA DE MÚSICA CENTRE DE MÚSICA NATZARET;ESCOLA PRIVADA DE MÚSICA;CENTRE DE MÚSICA NATZARET;PRIVADO;CL. MAYOR DE NAZARET, 45;46024;València;València;963240065;963253677;cmdnatzaret@gmail.com
39.470050999073955, -0.3305660000000013;"{""coordinates"": [-0.330566, 39.470050999073955], ""type"": ""Point""}";46021095;ESCOLA PRIVADA DE MÚSICA POBLADOS MARÍTIMOS;ESCOLA PRIVADA DE MÚSICA;POBLADOS MARÍTIMOS;PRIVADO;CL. ESCALANTE, 201;46011;València;València;963550804;0;administracion@pobladosmaritimos.com
39.449384999074105, -0.3904489999999997;"{""coordinates"": [-0.390449, 39.449384999074105], ""type"": ""Point""}";46021401;CENTRE PRIV. ED. INF. 1er CICLE L'ÀNEC BOIG;CENTRE PRIVAT D'EDUCACIÓ INFANTIL DE PRIMER CICLE;L'ÀNEC BOIG;PRIVADO;AV. PRIMERO DE MAYO, 43;46017;València;València;963773788;963786762;info@lanecvalencia.com
39.47124299907398, -0.3839740000000002;"{""coordinates"": [-0.383974, 39.47124299907398], ""type"": ""Point""}";46021681;CENTRE ELEMENTAL DE DANSA SOCIETAT CORAL EL MICALET;CENTRE AUTORITZAT ELEMENTAL DE DANSA;INSTITUT DANSA SOCIETAT CORAL EL MICALET;PRIVADO;CL. GUILLEM DE CASTRO, 73;46008;València;València;963921856;963913267;info@elmicalet.cat
39.46155599907403, -0.39774600000000004;"{""coordinates"": [-0.397746, 39.46155599907403], ""type"": ""Point""}";46021885;CENTRE PRIV. ED. INF. 1er CICLE EL CABIROL;CENTRE PRIVAT D'EDUCACIÓ INFANTIL DE PRIMER CICLE;EL CABIROL;PRIVADO;CL. ALQUERIA BENLLOCH, 11;46014;València;València;963570245;0;elcabirol@hotmail.com
39.50697199907375, -0.36889199999999966;"{""coordinates"": [-0.368892, 39.50697199907375], ""type"": ""Point""}";46022191;IES DE TAVERNES BLANQUES;INSTITUT D'EDUCACIÓ SECUNDÀRIA;;PÚBLICO;CL. ALACANT, 14;46016;Tavernes Blanques;València;961205995;961205996;46022191@edu.gva.es
39.48235299907389, -0.3706009999999997;"{""coordinates"": [-0.370601, 39.48235299907389], ""type"": ""Point""}";46022427;CENTRE PRIVAT FP C.ESTUDIOS FINANCIEROS;CENTRE PRIVAT FORMACIÓ PROFESSIONAL ESPECÍFICA;CENTRO ESTUDIOS FINANCIEROS;PRIVADO;CL. ALBORAIA, 23;46010;València;València;963614199;963933354;info@cef.es
39.460373999074044, -0.38514600000000027;"{""coordinates"": [-0.385146, 39.460373999074044], ""type"": ""Point""}";46022491;CENTRE PRIV. ED. INFANTIL GIORGETA;CENTRE PRIVAT D'EDUCACIÓ INFANTIL;GIORGETA;CONCERTADO;AV. GIORGETA, 25;46007;València;València;963420970;0;ei@giorgeta.com
39.45587899907407, -0.37241199999999974;"{""coordinates"": [-0.372412, 39.45587899907407], ""type"": ""Point""}";46022798;ESCOLA PRIVADA DE MÚSICA CRA./FUENTE SAN LUIS;ESCOLA PRIVADA DE MÚSICA;CRA./FUENTE SAN LUIS;PRIVADO;CL. MAS Y BOHER, 15;46006;València;València;963749097;0;agrupsanluis@hotmail.com
39.453997999074076, -0.3781700000000008;"{""coordinates"": [-0.37817, 39.453997999074076], ""type"": ""Point""}";46022804;ESCOLA PRIVADA DE MÚSICA AMPARO ITURBI;ESCOLA PRIVADA DE MÚSICA;AMPARO ITURBI;PRIVADO;CL. PIANISTA AMPARO ITURBI, 64;46006;València;València;963282192;0;emamparoiturbi@hotmail.es
39.49152699907384, -0.3698870000000012;"{""coordinates"": [-0.369887, 39.49152699907384], ""type"": ""Point""}";46022816;ESCOLA PRIVADA DE MÚSICA DE ORRIOLS;ESCOLA PRIVADA DE MÚSICA;ORRIOLS;PRIVADO;CL. REIG GENOVÉS, S/N;46019;València;València;661309889;0;mj.g.g@hotmail.com
39.38178099907452, -0.33234700000000006;"{""coordinates"": [-0.332347, 39.38178099907452], ""type"": ""Point""}";46022932;IES EL SALER;INSTITUT D'EDUCACIÓ SECUNDÀRIA;EL SALER;PÚBLICO;AV. ELS PINARS, S/N;46012;València;València;961206010;961206011;46022932@edu.gva.es
39.46767799907398, -0.41028700000000107;"{""coordinates"": [-0.410287, 39.46767799907398], ""type"": ""Point""}";46023092;CENTRE PRIV. ED. INF. 1er CICLE CASA CUNA SANTA ISABEL;CENTRE PRIVAT D'EDUCACIÓ INFANTIL DE PRIMER CICLE;CASA CUNA SANTA ISABEL;PRIVADO;CL. CASA DE LA MISERICORDIA, 8;46014;València;València;963790133;963797043;administracion@casacunasantaisabel.com
39.47691599907394, -0.3854869999999996;"{""coordinates"": [-0.385487, 39.47691599907394], ""type"": ""Point""}";46023316;CENTRE PRIV. ED. INF. 1er CICLE TURIA;CENTRE PRIVAT D'EDUCACIÓ INFANTIL DE PRIMER CICLE;TURIA;PRIVADO;CL. TURIA, 49;46008;València;València;963065122;0;j.i.turia@hotmail.es
39.47458399907395, -0.3911820000000005;"{""coordinates"": [-0.391182, 39.47458399907395], ""type"": ""Point""}";46023390;CENTRE PRIV. ED. INFANTIL LA AURORA;CENTRE PRIVAT D'EDUCACIÓ INFANTIL;LA AURORA;CONCERTADO;CL. QUART, 132;46008;València;València;963840000;963846467;correo@ei-laaurora.com
39.453144999074084, -0.387923;"{""coordinates"": [-0.387923, 39.453144999074084], ""type"": ""Point""}";46023444;CENTRE PRIV. ED. INFANTIL BAMBINOS;CENTRE PRIVAT D'EDUCACIÓ INFANTIL;BAMBINOS;PRIVADO;CL. PREVISORA, 27;46017;València;València;963774133;0;info@escuelainfantilbambinos.com
39.495819999073824, -0.3997889999999991;"{""coordinates"": [-0.399789, 39.495819999073824], ""type"": ""Point""}";46023547;IES BENICALAP;INSTITUT D'EDUCACIÓ SECUNDÀRIA;BENICALAP;PÚBLICO;CL. DOCTOR NICASIO BENLLOCH, S/N;46015;València;València;961206305;961206306;46023547@edu.gva.es
39.46012799907403, -0.38753600000000044;"{""coordinates"": [-0.387536, 39.46012799907403], ""type"": ""Point""}";46023626;CENTRE PRIVAT FP C.ESTUDIOS RODRIGO-GIORGETA;CENTRE PRIVAT FORMACIÓ PROFESSIONAL ESPECÍFICA;CENTRO ESTUDIOS RODRIGO-GIORGETA;CONCERTADO;CL. MARQUÉS DEL CAMPO, 7;46007;València;València;963803557;0;fp@rodrigogiorgeta.com
39.464111999074014, -0.4052820000000004;"{""coordinates"": [-0.405282, 39.464111999074014], ""type"": ""Point""}";46023857;ESCOLA PRIVADA DE MÚSICA FRANCISCA PASCUAL;ESCOLA PRIVADA DE MÚSICA;FRANCISCA PASCUAL;PRIVADO;AV. TRES CRUCES, 49;46018;València;València;963792369;963792233;lapurisima@hfi.es
39.46691999907398, -0.33892400000000084;"{""coordinates"": [-0.338924, 39.46691999907398], ""type"": ""Point""}";46023882;CEP AIORA;COL·LEGI D'EDUCACIÓ PRIMÀRIA;AIORA;PÚBLICO;CL. JUSTO Y PASTOR, 136;46022;València;València;962566870;962566871;46023882@edu.gva.es
39.49011899907384, -0.3914740000000002;"{""coordinates"": [-0.391474, 39.49011899907384], ""type"": ""Point""}";46024163;CENTRE PRIV. ED. INF. 1er CICLE AMADEUS SCHOOL;CENTRE PRIVAT D'EDUCACIÓ INFANTIL DE PRIMER CICLE;AMADEUS SCHOOL;PRIVADO;CL. FLORISTA, 7-B;46015;València;València;963407560;963480803;info@amadeuschool.com
39.476239999073925, -0.36274400000000073;"{""coordinates"": [-0.362744, 39.476239999073925], ""type"": ""Point""}";46024187;CENTRE PRIV. ED. INFANTIL SAN PASCUAL BAYLÓN;CENTRE PRIVAT D'EDUCACIÓ INFANTIL;SAN PASCUAL BAYLÓN;PRIVADO;CL. DOCTOR MOLINER, 10;46010;València;València;963695663;963695663;eispb@hotmail.com
39.45145899907409, -0.3926969999999999;"{""coordinates"": [-0.392697, 39.45145899907409], ""type"": ""Point""}";46024230;CENTRE PRIV. ED. INF. 1er CICLE CARAGOLS I MARIETES II;CENTRE PRIVAT D'EDUCACIÓ INFANTIL DE PRIMER CICLE;CARAGOLS I MARIETES II;PRIVADO;CL. LITOGRAFO PASCUAL Y ABAD, 9;46017;València;València;649244931;0;e.i.caragolsimarietes@gmail.com
39.46136199907403, -0.3689860000000004;"{""coordinates"": [-0.368986, 39.46136199907403], ""type"": ""Point""}";46024242;CENTRE PRIV. ED. INF. 1er CICLE BAMBI;CENTRE PRIVAT D'EDUCACIÓ INFANTIL DE PRIMER CICLE;BAMBI;PRIVADO;CL. PINTOR SALVADOR ABRIL, 41;46005;València;València;963735598;963735598;eibambi@yahoo.es
39.45760099907405, -0.369436999999999;"{""coordinates"": [-0.369437, 39.45760099907405], ""type"": ""Point""}";46024308;CENTRE PRIV. ED. INFANTIL SAN LUIS;CENTRE PRIVAT D'EDUCACIÓ INFANTIL;SAN LUIS;PRIVADO;CL. PERFECTO, 19-21;46006;València;València;963333269;0;cslg.informacion@gmail.com
39.48660499907387, -0.3591590000000013;"{""coordinates"": [-0.359159, 39.48660499907387], ""type"": ""Point""}";46024485;CENTRE PRIV. ED. INF. 1er CICLE SAN JOSÉ;CENTRE PRIVAT D'EDUCACIÓ INFANTIL DE PRIMER CICLE;SAN JOSÉ;PRIVADO;CL. BENICOLET, 6-8;46020;València;València;963933237;963623880;centrosjbs@hotmail.com
39.48253099907389, -0.3862350000000008;"{""coordinates"": [-0.386235, 39.48253099907389], ""type"": ""Point""}";46024746;CENTRE ENS. PROFESSIONALS DE MÚSICA ASOCIAC. MUSICAL ALSINA;CENTRE AUTORITZAT D'ENSENYANCES ARTÍSTIQUES PROFESSIONALS DE MÚSICA;ASOCIACIÓN MUSICAL ALSINA;PRIVADO;CL. GREGORIO GEA, 21;46009;València;València;963846151;0;tesaiz_6@hotmail.com
39.4800169990739, -0.4014780000000002;"{""coordinates"": [-0.401478, 39.4800169990739], ""type"": ""Point""}";46024758;CENTRE PRIV. ED. INFANTIL LOS DUENDES;CENTRE PRIVAT D'EDUCACIÓ INFANTIL;LOS DUENDES;PRIVADO;PZ. POLICIA LOCAL, 1;46015;València;València;963401006;963401006;losduendes@losduendes.es
39.463076999074026, -0.3689970000000003;"{""coordinates"": [-0.368997, 39.463076999074026], ""type"": ""Point""}";46024761;CENTRE PRIV. ED. INFANTIL PETER PAN;CENTRE PRIVAT D'EDUCACIÓ INFANTIL;PETER PAN;PRIVADO;CL. DOCTOR SUMSI, 16;46005;València;València;963335909;0;info@escuelapeterpan.com
39.466386999074, -0.34096599999999994;"{""coordinates"": [-0.340966, 39.466386999074], ""type"": ""Point""}";46024850;CENTRE PRIV. ED. INF. 1er CICLE DU-DU-A;CENTRE PRIVAT D'EDUCACIÓ INFANTIL DE PRIMER CICLE;DU-DU-A;PRIVADO;CL. MAESTRO VALLS, 36-38;46022;València;València;963555060;963220244;ceidudua@gmail.com
39.462985999074014, -0.38227400000000006;"{""coordinates"": [-0.382274, 39.462985999074014], ""type"": ""Point""}";46024874;CENTRE PRIVAT FP INUPEL II;CENTRE PRIVAT FORMACIÓ PROFESSIONAL ESPECÍFICA;INUPEL II;PRIVADO;CL. SAN VICENTE, 144;46007;València;València;963429092;963418559;info@inupel.com
39.474911999073946, -0.33617699999999967;"{""coordinates"": [-0.336177, 39.474911999073946], ""type"": ""Point""}";46024941;CENTRE PRIV. ED. INF. 1er CICLE BETERÓ;CENTRE PRIVAT D'EDUCACIÓ INFANTIL DE PRIMER CICLE;BETERÓ;PRIVADO;CL. CAMPILLO DEL ALTOBUEY, 14;46022;València;València;963563423;0;ceibetero@passetapasset.org
39.470733999073964, -0.3451629999999999;"{""coordinates"": [-0.345163, 39.470733999073964], ""type"": ""Point""}";46025167;CENTRE PRIV. ED. INF. 1er CICLE EL EDEN;CENTRE PRIVAT D'EDUCACIÓ INFANTIL DE PRIMER CICLE;EL EDEN;PRIVADO;CL. JOSÉ DE ORGA, 12-14;46022;València;València;963727917;0;edencentroinfantil@gmail.com
39.43399699907421, -0.39206399999999964;"{""coordinates"": [-0.392064, 39.43399699907421], ""type"": ""Point""}";46025180;CENTRE PRIV. ED. INF. 1er CICLE SAMBORI-LATORRE;CENTRE PRIVAT D'EDUCACIÓ INFANTIL DE PRIMER CICLE;SAMBORI-LATORRE;PRIVADO;CL. ALVAREZ DE SOTOMAYOR, 27-B;46017;València;València;963964781;0;samborivalencia@yahoo.es
39.46417799907401, -0.37332100000000146;"{""coordinates"": [-0.373321, 39.46417799907401], ""type"": ""Point""}";46025222;CENTRE PRIVAT FP COLEGIO RUZAFA;CENTRE PRIVAT FORMACIÓ PROFESSIONAL ESPECÍFICA;COLEGIO RUZAFA;PRIVADO;CL. RUZAFA, 40;46006;València;València;963748552;963331922;informacion@colegioruzafa.com
39.49479299907382, -0.3600380000000005;"{""coordinates"": [-0.360038, 39.49479299907382], ""type"": ""Point""}";46025507;IES RASCANYA-ANTONIO CAÑUELO;INSTITUT D'EDUCACIÓ SECUNDÀRIA;RASCANYA-ANTONIO CAÑUELO;PÚBLICO;AV. HERMANOS MACHADO, 9;46019;València;València;961206315;961206316;46025507@edu.gva.es
39.46349899907401, -0.33767899999999973;"{""coordinates"": [-0.337679, 39.46349899907401], ""type"": ""Point""}";46025702;CENTRE PRIV. ED. INF. 1er CICLE JARDÍN DE SERRERIA;CENTRE PRIVAT D'EDUCACIÓ INFANTIL DE PRIMER CICLE;JARDÍN DE SERRERIA;PRIVADO;CL. PEANYA, 19;46022;València;València;963300665;963312383;serreria@colegios-sigloxxi.com
39.47100899907395, -0.3837110000000003;"{""coordinates"": [-0.383711, 39.47100899907395], ""type"": ""Point""}";46025911;CENTRE PRIV. ED. INF. 1er CICLE BAMBINI;CENTRE PRIVAT D'EDUCACIÓ INFANTIL DE PRIMER CICLE;BAMBINI;PRIVADO;CL. GUILLEM DE CASTRO, 67;46008;València;València;963912806;0;bambini1@ceibambini.com
39.46219899907402, -0.3830619999999998;"{""coordinates"": [-0.383062, 39.46219899907402], ""type"": ""Point""}";46025970;CENTRE PRIVAT FP TAES;CENTRE PRIVAT FORMACIÓ PROFESSIONAL ESPECÍFICA;TAES;PRIVADO;PJ. VENTURA FELIU, 10-12;46007;València;València;963413537;0;taes@taesformacion.es
39.48613699907388, -0.33084399999999925;"{""coordinates"": [-0.330844, 39.48613699907388], ""type"": ""Point""}";46026354;CEIP LA PATACONA;COL·LEGI D'EDUCACIÓ INFANTIL I PRIMÀRIA;LA PATACONA;PÚBLICO;AV. DE LA CALDERONA, 1;46120;Alboraia;València;961205360;961205361;46026354@edu.gva.es
39.461709999074024, -0.3515620000000003;"{""coordinates"": [-0.351562, 39.461709999074024], ""type"": ""Point""}";46026421;CEIP TOMÁS DE MONTAÑANA;COL·LEGI D'EDUCACIÓ INFANTIL I PRIMÀRIA;TOMÁS DE MONTAÑANA;PÚBLICO;AV. BALEARES, 40;46023;València;València;962566780;962566781;46026421@edu.gva.es
39.49245899907382, -0.36804199999999954;"{""coordinates"": [-0.368042, 39.49245899907382], ""type"": ""Point""}";46026433;CENTRE PRIV. ED. INF. 1er CICLE MARNI II;CENTRE PRIVAT D'EDUCACIÓ INFANTIL DE PRIMER CICLE;MARNI II;PRIVADO;CL. DUQUE DE MANDAS, S/N;46019;València;València;963650832;963650162;secretaria@marni.es
39.45435399907409, -0.39011099999999993;"{""coordinates"": [-0.390111, 39.45435399907409], ""type"": ""Point""}";46026457;CENTRE PRIVAT FP IVAFE;CENTRE PRIVAT FORMACIÓ PROFESSIONAL ESPECÍFICA;IVAFE;PRIVADO;CL. SANTANDER, 16-18;46017;València;València;961937294;963786599;ivafe@ivafe.org
39.4532399990741, -0.3902940000000007;"{""coordinates"": [-0.390294, 39.4532399990741], ""type"": ""Point""}";46026536;CENTRE PRIV. ED. INF. 1er CICLE VIRGEN DE CORTES 2;CENTRE PRIVAT D'EDUCACIÓ INFANTIL DE PRIMER CICLE;VIRGEN DE CORTES 2;PRIVADO;CL. JERÓNIMA GALÉS, 27;46017;València;València;963785644;963813644;virgendecortes@gmail.com
39.45789899907406, -0.37183000000000044;"{""coordinates"": [-0.37183, 39.45789899907406], ""type"": ""Point""}";46026573;CENTRE PRIV. ED. INF. 1er CICLE SACAPUNTAS S/CORT. NI PUNTAS;CENTRE PRIVAT D'EDUCACIÓ INFANTIL DE PRIMER CICLE;SACAPUNTAS SIN CORTES NI PUNTAS;PRIVADO;CL. CARRERA FUENTE DE SAN LUIS, 11;46006;València;València;963292020;0;direccion@eisacapuntas.es
39.465797999074, -0.39760399999999957;"{""coordinates"": [-0.397604, 39.465797999074], ""type"": ""Point""}";46026913;E. PRIV. DE MÚSICA SOCIETAT MUSICAL LA UNIÓ DE TRES FORQUES;ESCOLA PRIVADA DE MÚSICA;SOCIETAT MUSICAL LA UNIÓ DE TRES FORQUES;PRIVADO;CL. VIRGINIA WOOLF, 2;46018;València;València;963235483;0;escuela@smtresforques.com
39.48421599907389, -0.3564010000000007;"{""coordinates"": [-0.356401, 39.48421599907389], ""type"": ""Point""}";46026949;CENTRE PRIV. ED. INF. 1er CICLE PEQUES-ÑAJOS;CENTRE PRIVAT D'EDUCACIÓ INFANTIL DE PRIMER CICLE;PEQUES-ÑAJOS;PRIVADO;CL. PARE ALEGRE, 5;46020;València;València;963602520;0;eipeques@yahoo.es
39.49494899907382, -0.3668509999999995;"{""coordinates"": [-0.366851, 39.49494899907382], ""type"": ""Point""}";46026974;CENTRE PRIVAT FP XABEC;CENTRE PRIVAT FORMACIÓ PROFESSIONAL ESPECÍFICA;XABEC;CONCERTADO;CL. ESTEBAN DOLZ DEL CASTELLAR, 3;46019;València;València;963389882;963389881;info@xabec.es
39.48511399907389, -0.3581179999999989;"{""coordinates"": [-0.358118, 39.48511399907389], ""type"": ""Point""}";46027097;CENTRE ENS. PROFESSIONALS DE MÚSICA TALLER DE MÚSICA JOVE;CENTRE AUTORITZAT D'ENSENYANCES ARTÍSTIQUES PROFESSIONALS DE MÚSICA;TALLER DE MÚSICA JOVE;PRIVADO;CL. MISTRAL, 22;46020;València;València;963616361;0;centroprofesional@musicajove.net
39.45412899907407, -0.36386000000000196;"{""coordinates"": [-0.36386, 39.45412899907407], ""type"": ""Point""}";46027127;ESCOLA OFICIAL D'IDIOMES VALÈNCIA-QUATRE CARRERES;ESCOLA OFICIAL D'IDIOMES;VALÈNCIA-QUATRE CARRERES;PÚBLICO;AV. HERMANOS MARISTAS, 25;46013;València;València;962542307;0;46027127@edu.gva.es
39.44083299907415, -0.40812499999999996;"{""coordinates"": [-0.408125, 39.44083299907415], ""type"": ""Point""}";46027140;CENTRE PRIVAT FP CFFOLGADO;CENTRE PRIVAT FORMACIÓ PROFESSIONAL ESPECÍFICA;CFFOLGADO;CONCERTADO;CR. LA PERRINA, 20;46017;València;València;963976605;0;gestion@cffolgado.com
39.495287999073824, -0.3833360000000001;"{""coordinates"": [-0.383336, 39.495287999073824], ""type"": ""Point""}";46027981;CENTRE PRIV. ED. INF. 1er CICLE PEÚCOS;CENTRE PRIVAT D'EDUCACIÓ INFANTIL DE PRIMER CICLE;PEÚCOS;PRIVADO;CL. RÍO NERVIÓN, 25-27;46025;València;València;607385777;0;info@ceipeucos.com
39.47491599907394, -0.329209000000001;"{""coordinates"": [-0.329209, 39.47491599907394], ""type"": ""Point""}";46028247;CENTRE PRIV. ED. INF. 1er CICLE PITUFOS;CENTRE PRIVAT D'EDUCACIÓ INFANTIL DE PRIMER CICLE;PITUFOS;PRIVADO;CL. JOSÉ BENLLIURE, 351;46011;València;València;963711946;0;ceipitufoscabanyal@gmail.com
39.46608099907399, -0.3550630000000003;"{""coordinates"": [-0.355063, 39.46608099907399], ""type"": ""Point""}";46028481;CENTRE PRIV. ED. INF. 1er CICLE BALEARS II;CENTRE PRIVAT D'EDUCACIÓ INFANTIL DE PRIMER CICLE;BALEARS II;PRIVADO;CL. ISLAS CANARIAS, 44;46023;València;València;963375125;0;baleares@centrosinfantiles.com
39.47157099907397, -0.38972900000000027;"{""coordinates"": [-0.389729, 39.47157099907397], ""type"": ""Point""}";46028569;CENTRE PRIVAT FP TEVIÁN CEP;CENTRE PRIVAT FORMACIÓ PROFESSIONAL ESPECÍFICA;TEVIÁN CEP;PRIVADO;CL. JUAN LLORENS, 39;46008;València;València;963520425;963521588;formacion@tevian.com
39.44544399907413, -0.3355160000000004;"{""coordinates"": [-0.335516, 39.44544399907413], ""type"": ""Point""}";46028892;EI 1er CICLE MUNICIPAL GENT MENUDA;ESCOLA INFANTIL DE PRIMER CICLE;MUNICIPAL GENT MENUDA;PÚBLICO;CL. BERNABÉ GARCÍA, 67;46024;València;València;673855105;0;eigentmenuda@valencia.es
39.45327299907409, -0.3800350000000006;"{""coordinates"": [-0.380035, 39.45327299907409], ""type"": ""Point""}";46029513;ESCOLA PRIVADA DE MÚSICA SOCIETAT MUSICAL BARRI MALILLA;ESCOLA PRIVADA DE MÚSICA;SOCIETAT MUSICAL BARRI MALILLA;PRIVADO;CL. DRETS HUMANS, 9;46006;València;València;961207350;0;smbmalilla@gmail.com
39.47986099907392, -0.3969210000000001;"{""coordinates"": [-0.396921, 39.47986099907392], ""type"": ""Point""}";46029744;CENTRE PRIV. ED. INFANTIL EL VALLE 1;CENTRE PRIVAT D'EDUCACIÓ INFANTIL;EL VALLE 1;PRIVADO;CL. GRABADOR ENGUÍDANOS, 60;46015;València;València;963499581;0;sean@escuelainfantilelvalle.com
39.454709999074076, -0.4050669999999995;"{""coordinates"": [-0.405067, 39.454709999074076], ""type"": ""Point""}";46030060;CENTRE PRIV. ED. INF. 1er CICLE FANTASÍA;CENTRE PRIVAT D'EDUCACIÓ INFANTIL DE PRIMER CICLE;FANTASÍA;PRIVADO;CL. JOSEP ANDREU ALABARTA, 5;46014;València;València;963206892;963206892;escolafantasia@gmail.com
39.463345999074015, -0.39177700000000065;"{""coordinates"": [-0.391777, 39.463345999074015], ""type"": ""Point""}";46030175;CENTRE PRIV. ED. INFANTIL RISITAS;CENTRE PRIVAT D'EDUCACIÓ INFANTIL;RISITAS;PRIVADO;CL. CORAZÓN DE JESÚS, 3;46018;València;València;963770599;963770599;risitas@escuelainfantilrisitas.com
39.50229199907377, -0.4235150000000017;"{""coordinates"": [-0.423515, 39.50229199907377], ""type"": ""Point""}";46030680;CENTRE PRIV. ED. INF. 1er CICLE LA MILOTXA II;CENTRE PRIVAT D'EDUCACIÓ INFANTIL DE PRIMER CICLE;LA MILOTXA II;PRIVADO;CL. JOAQUÍN MARÍN, S/N;46035;València;València;962055313;0;ceilamilotxa@gmail.com
39.45227499907409, -0.4035650000000007;"{""coordinates"": [-0.403565, 39.45227499907409], ""type"": ""Point""}";46030710;CENTRE PRIV. ED. INF. 1er CICLE MONTESSORI-SAN ISIDRO;CENTRE PRIVAT D'EDUCACIÓ INFANTIL DE PRIMER CICLE;MONTESSORI-SAN ISIDRO;PRIVADO;CL. JOSEP ANDREU ALABARTA, 39;46014;València;València;961334480;0;direccion@ceisanisidro.es
39.467076999073996, -0.3546940000000004;"{""coordinates"": [-0.354694, 39.467076999073996], ""type"": ""Point""}";46031003;ESCOLA PRIVADA DE MÚSICA MARÍA RAFOLS;ESCOLA PRIVADA DE MÚSICA;MARÍA RAFOLS;PRIVADO;AV. DEL PUERTO, 51;46021;València;València;963690674;0;josemaltes@pcsantaana.com
39.49593399907381, -0.4067930000000003;"{""coordinates"": [-0.406793, 39.49593399907381], ""type"": ""Point""}";46031180;CENTRE PRIV. ED. INF. 1er CICLE TXANOGORRITXU;CENTRE PRIVAT D'EDUCACIÓ INFANTIL DE PRIMER CICLE;TXANOGORRITXU;PRIVADO;CM. VIEJO DE LIRIA, 87;46015;València;València;963450915;0;valencia@guarderiatxanogorritxu.com
39.46664699907399, -0.3715479999999998;"{""coordinates"": [-0.371548, 39.46664699907399], ""type"": ""Point""}";46031261;CENTRE PRIV. ED. INF. 1er CICLE PASITO A PASITO;CENTRE PRIVAT D'EDUCACIÓ INFANTIL DE PRIMER CICLE;PASITO A PASITO;PRIVADO;CL. PIZARRO, 25;46004;València;València;630876944;0;ei.pasitoapasito@hotmail.es
39.45565999907408, -0.3422689999999991;"{""coordinates"": [-0.342269, 39.45565999907408], ""type"": ""Point""}";46031349;CEIP L'ALBEREDA;COL·LEGI D'EDUCACIÓ INFANTIL I PRIMÀRIA;L'ALBEREDA;PÚBLICO;CL. LUIS GARCÍA-BERLANGA MARTÍ, 27;46023;València;València;962566220;962566221;46031349@edu.gva.es
39.46985199907398, -0.39041700000000046;"{""coordinates"": [-0.390417, 39.46985199907398], ""type"": ""Point""}";46031556;CENTRE PRIV. ED. INF. 1er CICLE LITTLE FRIENDS;CENTRE PRIVAT D'EDUCACIÓ INFANTIL DE PRIMER CICLE;LITTLE FRIENDS;PRIVADO;CL. MARTÍN EL HUMANO, 26;46008;València;València;963215650;963715878;direccionlittlefriends@gmail.com
39.502063999073776, -0.42139899999999986;"{""coordinates"": [-0.421399, 39.502063999073776], ""type"": ""Point""}";46031611;CENTRE PRIV. ED. INF. 1er CICLE CAMPAMENT;CENTRE PRIVAT D'EDUCACIÓ INFANTIL DE PRIMER CICLE;CAMPAMENT;PRIVADO;CL. CAMPAMENT, 23;46035;València;València;606953764;0;maite.soriano@hotmail.com
39.474249999073955, -0.35280200000000084;"{""coordinates"": [-0.352802, 39.474249999073955], ""type"": ""Point""}";46031659;CENTRE PRIV. ED. INF. 1er CICLE BABY'S BRAIN;CENTRE PRIVAT D'EDUCACIÓ INFANTIL DE PRIMER CICLE;BABY'S BRAIN;PRIVADO;AV. CARDENAL BENLLOCH, 106/8;46021;València;València;621251419;0;mestalla@chiquitin.es
39.463947999074016, -0.33389699999999983;"{""coordinates"": [-0.333897, 39.463947999074016], ""type"": ""Point""}";46031933;CENTRE PRIV. ED. INF. 1er CICLE SAINT TIMOTHY;CENTRE PRIVAT D'EDUCACIÓ INFANTIL DE PRIMER CICLE;SAINT TIMOTHY;PRIVADO;CL. MARIANO CUBER, 22;46011;València;València;963811770;0;nene@stimothy.com
